FSC-A,FSC-H,SSC-A,SSC-H,Live/ Dead,IgM,CD27,HLA-DR,CD19,CD24,CD23,CD21,Time,file_name,event_id
189078.1406,148146,119563.8359,101538,1513.850098,588.6900024,411.9899902,8873.129883,950.460022,245.1799927,1167.679932,1066.819946,18.70019531,Bcells1,418_Bcells1
130517.5,115006,54362.87891,49610,593.2999878,134.8500061,8.369999886,162.75,444.5400085,47.56000137,45.91999817,1853.199951,18.89990234,Bcells1,421_Bcells1
121939.4219,106907,51093.67969,47839,298.3500061,420.3600159,1248.98999,489.1799927,637.9799805,20.5,164,433.7799988,18.89990234,Bcells1,426_Bcells1
171449.8594,125751,159303.7656,125443,3895.550049,418.5,394.3200073,744.9299927,1619.130005,927.4199829,516.5999756,5523.52002,19.10009766,Bcells1,429_Bcells1
125124.3828,108314,40230.96094,37370,32.29999924,361.769989,1607.040039,1211.790039,337.5899963,-135.3000031,141.0399933,-147.6000061,19.60009766,Bcells1,444_Bcells1
122788.2031,96292,98239.67969,86340,4421.700195,270.6300049,269.7000122,7788.75,875.1300049,176.3000031,912.6599731,480.519989,19.89990234,Bcells1,450_Bcells1
52192.19922,36728,98194.79688,82588,436.9000244,-27.89999962,28.82999992,37.20000076,55.79999924,-25.42000008,-52.47999954,-18.86000061,21.20019531,Bcells1,480_Bcells1
111351.5,92562,47860.55859,41750,1237.599976,478.019989,219.4799957,387.8099976,260.3999939,452.6399841,120.5400009,8212.299805,21.30029297,Bcells1,484_Bcells1
138488.0469,121139,55210.32031,50631,774.3500366,410.1300049,978.3599854,1006.26001,5890.620117,-28.69999886,226.3199921,885.5999756,21.70019531,Bcells1,493_Bcells1
70630.03906,53651,83723.20313,75639,1950.75,196.2299957,155.3099976,2634.689941,735.6300049,-46.73999786,295.2000122,194.3399963,22,Bcells1,500_Bcells1
173268.0469,133462,142538.875,120102,4312.899902,460.3500061,370.1400146,3883.679932,1361.52002,1633.439941,1028.280029,5872.839844,22.20019531,Bcells1,504_Bcells1
22532.25977,22443,11519.2002,11183,322.1499939,54.86999893,12.09000015,-26.96999931,334.7999878,-13.93999958,-115.6200027,-50.02000046,22.70019531,Bcells1,517_Bcells1
136595.8594,121394,47867.60156,44534,353.6000061,245.5200043,228.7799988,2418.929932,646.3499756,150.0599976,398.519989,1277.559937,23.20019531,Bcells1,525_Bcells1
122438.9219,106256,51039.12109,46944,1810.5,345.0299988,165.5400085,303.1799927,344.1000061,478.0599976,15.57999992,5914.660156,23.5,Bcells1,531_Bcells1
169023.4063,126697,121040.4766,101277,1351.5,510.5700073,421.2900085,9039.599609,1268.52002,411.6399841,1177.52002,71.33999634,24,Bcells1,541_Bcells1
180274.3594,138862,177175.6719,148266,5233.450195,480.8099976,337.5899963,3268.949951,998.8200073,1357.099976,833.9400024,10222.12012,24.5,Bcells1,554_Bcells1
109267.6641,92502,52932.87891,48534,1813.050049,490.1100159,132.0599976,332.9400024,64.16999817,681.4199829,328,8137.679688,24.70019531,Bcells1,560_Bcells1
127915.6641,109187,58839.44141,53351,266.0500183,305.9700012,618.4500122,855.6000366,78.12000275,-5.739999771,21.31999969,-10.65999985,24.89990234,Bcells1,564_Bcells1
20711.12109,20571,9462.639648,9691,92.65000153,46.5,-33.47999954,-71.61000061,-106.0200043,92.65999603,79.54000092,341.9400024,25,Bcells1,567_Bcells1
185669.7031,145017,138900.9531,115353,3747.650146,355.2600098,267.8399963,1841.400024,905.8200073,988.0999756,604.3399658,5058.580078,25.70019531,Bcells1,581_Bcells1
185207.9375,143034,134984.0781,112494,5689.050293,351.5400085,346.8900146,2249.669922,1030.440063,1148,612.539978,8721.519531,26.10009766,Bcells1,592_Bcells1
134002.1563,117067,47506.80078,44587,628.1500244,263.1900024,243.6600037,242.7299957,-26.96999931,134.4799957,67.23999786,1985.219971,26.39990234,Bcells1,599_Bcells1
165605.3438,125333,151428.6406,128065,3712.800049,465.9299927,404.5500183,4181.280273,1355.01001,936.4400024,642.8800049,5620.279785,26.60009766,Bcells1,603_Bcells1
193221.4063,148809,118724.3203,101501,825.3500366,753.2999878,593.3400269,5509.319824,365.4899902,450.1799927,574.8200073,849.5200195,26.70019531,Bcells1,607_Bcells1
144344.4063,110418,79153.35938,64134,276.25,317.1300049,1391.280029,722.6099854,675.1799927,-105.7799988,76.26000214,63.95999908,26.80029297,Bcells1,611_Bcells1
130964.4609,113058,52653.03906,48758,633.25,432.4500122,182.2799988,124.6200027,-176.6999969,315.7000122,158.2599945,2970.859863,27.20019531,Bcells1,615_Bcells1
125193.2031,106622,41257.91797,37834,-40.80000305,324.5700073,153.4499969,683.5499878,-343.1700134,190.2400055,9.840000153,250.9199982,27.30029297,Bcells1,616_Bcells1
175489.5156,128557,153662.9531,129405,5257.25,809.1000366,699.3599854,7232.609863,5101.97998,1569.47998,1568.660034,8888.799805,27.60009766,Bcells1,622_Bcells1
196968.0156,146589,134656.7188,107261,5082.149902,481.7399902,303.1799927,2651.429932,1332.690063,1256.23999,724.8800049,7643.219727,28,Bcells1,630_Bcells1
262143,210686,181191.125,122292,13997.80078,9184.679688,2504.48999,31879.4707,262143,5330.819824,7529.239746,22033.40039,28.30029297,Bcells1,638_Bcells1
126304.6797,110623,73074.32031,67259,2794.800049,171.1199951,85.55999756,439.8900146,518.9400024,801.1400146,337.8399963,7726.859863,29,Bcells1,649_Bcells1
135441.4688,118718,58696,54030,408.8500061,182.2799988,562.6500244,894.6600342,300.3900146,86.09999847,-20.5,145.9599915,29,Bcells1,651_Bcells1
29239.62109,28422,17667.75977,16886,-90.1000061,30.69000053,77.19000244,25.11000061,-344.1000061,-116.4400024,-25.42000008,-85.27999878,29.80029297,Bcells1,668_Bcells1
139249.5,121807,56097.35938,50555,1204.450073,227.8500061,135.7799988,1461.959961,252.9600067,360.7999878,300.1199951,2438.679932,30,Bcells1,674_Bcells1
45215.48047,39267,67040.15625,59907,1239.300049,243.6600037,1044.390015,4869.47998,512.4299927,20.5,444.4400024,220.5800018,30.30029297,Bcells1,677_Bcells1
170080.8594,134335,128575.0391,107915,4897.700195,509.6400146,291.0899963,6040.350098,1912.079956,1002.039978,997.1199951,5398.060059,30.5,Bcells1,686_Bcells1
120107.1797,106012,49696.23828,43823,555.9000244,305.9700012,1888.829956,1076.940063,-54.86999893,418.1999817,214.8399963,2952,31,Bcells1,690_Bcells1
95435.57813,70805,104234.2422,87841,6337.600098,358.980011,373.8600159,21677.37109,2121.330078,1068.459961,2353.399902,3263.599854,31.10009766,Bcells1,691_Bcells1
180833.7969,135925,117494.9609,99089,2133.5,429.6600037,287.3699951,4392.390137,362.7000122,253.3800049,413.2799988,668.2999878,31.20019531,Bcells1,695_Bcells1
237903.3438,160010,142405.125,86442,8703.150391,2161.320068,2232.929932,71873.1875,262143,7689.140137,13938.36035,19877.61914,31.80029297,Bcells1,708_Bcells1
36928.96094,26542,47323.75781,43066,-532.9500122,-19.53000069,34.40999985,10.2300005,85.55999756,132.8399963,32.79999924,100.0400009,32.60009766,Bcells1,715_Bcells1
164651.4844,127002,130342.9609,111486,6693.75,374.7900085,341.3099976,3053.189941,1320.599976,1681,737.1799927,11561.17969,33.30029297,Bcells1,729_Bcells1
164309.6094,129205,122974.7188,104433,4065.550049,346.8900146,297.6000061,1815.359985,633.3300171,1274.280029,633.039978,10147.5,33.39990234,Bcells1,732_Bcells1
159493.6875,132367,88437.35938,78923,3917.650146,385.019989,247.3800049,1409.880005,845.3699951,899.539978,519.8800049,6397.640137,33.70019531,Bcells1,742_Bcells1
26262.59961,26039,26093.75977,24339,730.1500244,-31.62000084,48.36000061,-97.65000153,279,-136.9400024,18.03999901,56.57999802,33.70019531,Bcells1,745_Bcells1
114741.4453,98309,47528.80078,44161,-228.6500092,387.8099976,1565.190063,914.1900024,-93.93000031,88.55999756,21.31999969,227.9599915,34.20019531,Bcells1,761_Bcells1
80291.48438,73328,64225.03906,56848,20557.25,696.5700073,2179.919922,1291.77002,1189.469971,1027.459961,615.8200073,11479.17969,35,Bcells1,777_Bcells1
122507,104555,62380.55859,53103,-203.1500092,385.9500122,1699.109985,1328.040039,527.3099976,253.3800049,87.73999786,98.40000153,35.70019531,Bcells1,797_Bcells1
108902.1016,94158,92084.07813,84730,993.6500244,135.7799988,149.7299957,1062.98999,118.1100006,388.6799927,226.3199921,3055.320068,35.80029297,Bcells1,802_Bcells1
35665.03906,31663,33799.03906,31375,13147.80078,276.2099915,1318.73999,769.1099854,741.210022,82.81999969,82.81999969,1727.73999,36.80029297,Bcells1,825_Bcells1
115873.6406,104696,46678.71875,43708,-296.6499939,318.9899902,1154.130005,1003.470032,-144.1499939,266.5,-30.34000015,-67.23999786,37.20019531,Bcells1,835_Bcells1
262143,258950,262143,149506,25477.05078,24159.54102,5929.680176,61446.03125,262143,30844.29883,20053.91992,66136.28125,37.30029297,Bcells1,838_Bcells1
160518.5781,121807,151313.3594,124351,3838.600098,311.5499878,257.6100159,2023.680054,551.4899902,1126.679932,501.019989,8017.959961,37.60009766,Bcells1,845_Bcells1
63682.17969,57619,87133.20313,80951,3677.100098,238.0800018,830.4899902,995.1000366,-110.6699982,109.8799973,77.90000153,397.6999817,38,Bcells1,857_Bcells1
164930.4688,132579,62189.60156,56931,1083.75,310.6199951,174.8399963,6767.609863,1054.619995,334.5599976,812.6199951,3415.300049,38.10009766,Bcells1,860_Bcells1
147092.0156,115584,134901.3594,113952,3054.050049,377.5800171,266.9100037,2064.600098,-41.84999847,808.5200195,419.019989,5792.47998,38.80029297,Bcells1,875_Bcells1
29123.43945,29263,24389.19922,22863,-122.4000015,109.7399979,19.53000069,136.7100067,-120.9000015,27.87999916,-37.72000122,167.2799988,39.30029297,Bcells1,890_Bcells1
134019.9219,118690,50681.83984,46754,-32.29999924,264.1199951,255.75,2199.449951,777.4799805,260.7600098,239.4400024,1205.400024,39.89990234,Bcells1,908_Bcells1
92033.0625,80639,59021.60156,54271,507.4500122,104.1600037,134.8500061,602.6400146,161.8200073,158.2599945,124.6399994,3030.719971,40.5,Bcells1,916_Bcells1
32549.64063,31178,17551.59961,17294,287.3000183,34.40999985,128.3399963,7.440000057,22.31999969,204.1799927,-133.6600037,264.0400085,40.89990234,Bcells1,921_Bcells1
173622.5,137952,134817.7656,114260,3314.150146,359.9100037,304.1100159,1895.339966,1311.300049,1061.079956,513.3200073,5863.819824,42.5,Bcells1,951_Bcells1
51542.48047,37412,105522.5625,92912,237.1500092,-33.47999954,-29.76000023,113.4599991,-53.01000214,0.819999993,104.1399994,-188.5999908,43.30029297,Bcells1,962_Bcells1
128102.1406,110707,60159.44141,55287,93.5,211.1100006,130.1999969,787.710022,17.67000008,-30.34000015,67.23999786,1291.5,43.70019531,Bcells1,970_Bcells1
78420.75781,67565,35204.39844,31453,104.5500031,209.25,768.1799927,3396.360107,438.0299988,79.54000092,405.0799866,-95.94000244,43.80029297,Bcells1,971_Bcells1
118097.3438,107516,40031.19922,38012,-139.4000092,365.4899902,1540.079956,1126.22998,273.4200134,72.15999603,43.45999908,826.5599976,44.60009766,Bcells1,993_Bcells1
142746,124034,62953.44141,56898,1618.400024,380.3699951,260.3999939,298.5299988,-176.6999969,603.5200195,264.8599854,6508.339844,47.30029297,Bcells1,1051_Bcells1
33664.08203,32898,20956.32031,20306,221.8500061,132.0599976,66.95999908,83.69999695,-168.3300018,72.15999603,1.639999986,259.1199951,47.5,Bcells1,1054_Bcells1
143953.6875,92139,167255.4375,125199,4488,883.5,629.6099854,25813.08008,5313.089844,2125.439941,3174.219971,15474.21973,48.20019531,Bcells1,1064_Bcells1
185969.4063,150882,151641.5938,133030,3922.75,399.8999939,371.0700073,3300.570068,1400.579956,1081.579956,671.5800171,6336.959961,48.5,Bcells1,1072_Bcells1
30252.67969,21255,60482.39844,52871,-406.3000183,-10.2300005,53.01000214,-162.75,105.090004,-18.03999901,92.65999603,139.3999939,48.70019531,Bcells1,1077_Bcells1
196330.1406,155203,106861.0391,90595,989.4000244,480.8099976,472.4400024,4671.390137,700.289978,450.1799927,556.7799683,938.0800171,48.80029297,Bcells1,1080_Bcells1
262143,146027,262143,143631,6954.700195,782.1300049,663.0900269,4801.589844,989.5200195,1179.160034,732.2600098,7544.819824,48.80029297,Bcells1,1081_Bcells1
39743.92188,38356,19422.48047,18736,778.6000366,21.38999939,0,20.46000099,0.930000007,46.73999786,-50.84000015,391.1399841,48.89990234,Bcells1,1083_Bcells1
128967.9453,113608,68120.79688,62232,473.4500122,221.3399963,1060.199951,548.7000122,47.43000031,-10.65999985,90.19999695,-81.18000031,49,Bcells1,1085_Bcells1
92471.88281,73121,69137.20313,61157,-164.9000092,379.4400024,188.7900085,-9.300000191,370.1400146,52.47999954,159.8999939,299.2999878,49.80029297,Bcells1,1110_Bcells1
117734.7422,104760,37800.39844,35900,873.8000488,254.8200073,1369.890015,952.3200073,268.769989,342.7600098,108.2399979,3699.02002,49.89990234,Bcells1,1112_Bcells1
124563.4609,108462,52355.60156,47460,366.3500061,329.2200012,1316.880005,698.4299927,53.93999863,-67.23999786,-6.559999943,57.39999771,50.30029297,Bcells1,1114_Bcells1
138015.1875,115519,54075.12109,48431,-106.25,261.3300171,213.9000092,2834.640137,1448.940063,-56.57999802,232.0599976,319.7999878,50.39990234,Bcells1,1116_Bcells1
87439.14063,69922,74528.96094,66434,85.8500061,30.69000053,-8.369999886,120.9000015,105.090004,-52.47999954,77.08000183,63.13999939,51.10009766,Bcells1,1132_Bcells1
48452.24219,31416,60404.96094,51960,-119,37.20000076,13.02000046,-66.02999878,273.4200134,-18.03999901,0,-121.3600006,51.70019531,Bcells1,1145_Bcells1
128631.9844,115142,49181.44141,44226,529.5499878,210.1800079,262.2600098,1421.969971,181.3500061,345.2200012,259.9400024,482.980011,52.20019531,Bcells1,1157_Bcells1
41252.78125,27446,47971.44141,41954,398.6500244,-78.12000275,-39.06000137,-0.930000007,59.52000046,90.19999695,165.6399994,35.25999832,52.39990234,Bcells1,1161_Bcells1
172853.6406,137427,130357.9219,112071,4319.700195,147.8699951,176.6999969,1482.420044,612.8699951,1183.26001,498.5599976,6380.419922,52.5,Bcells1,1171_Bcells1
174423.1875,135950,131326.7969,107114,3704.300049,414.7799988,344.1000061,1084.380005,3532.140137,660.9199829,410.8200073,5793.299805,53.10009766,Bcells1,1181_Bcells1
114636.3594,98086,64498.71875,59814,1540.200073,488.25,199.0200043,208.3200073,-340.3800049,350.9599915,127.0999985,3556.340088,53.5,Bcells1,1192_Bcells1
174340.2969,133057,144632.4063,119525,4425.950195,451.0500183,349.6799927,2191.080078,345.0299988,821.6400146,514.960022,7038.879883,57.10009766,Bcells1,1251_Bcells1
137460.1875,116716,71815.03906,65516,139.4000092,409.2000122,1596.810059,677.9700317,304.1100159,-92.65999603,-57.39999771,152.5200043,57.10009766,Bcells1,1252_Bcells1
25589.20117,24683,15809.2002,15311,-76.5,-53.93999863,26.96999931,-153.4499969,159.0299988,-109.0599976,40.18000031,-78.72000122,57.20019531,Bcells1,1257_Bcells1
108933.9219,87528,62817.03906,55852,539.75,255.75,163.6800079,1774.440063,744.9299927,268.1399841,186.1399994,170.5599976,57.70019531,Bcells1,1267_Bcells1
116806.0391,102895,38167.35938,35835,1003,278.0700073,1998.570068,1255.5,1171.800049,219.7599945,138.5800018,2624,58,Bcells1,1274_Bcells1
41536.19922,30256,107092.4766,94976,-57.80000305,20.46000099,72.54000092,458.4899902,150.6600037,128.7400055,88.55999756,203.3600006,58,Bcells1,1275_Bcells1
117178.2578,95813,55107.35938,49553,700.4000244,182.2799988,157.1699982,334.7999878,-57.65999985,70.51999664,72.15999603,404.2600098,58,Bcells1,1277_Bcells1
172602.0469,140714,85267.60156,74526,1422.050049,353.3999939,343.1700134,2049.719971,141.3600006,80.36000061,493.6399841,476.4199829,58.70019531,Bcells1,1292_Bcells1
33254.85938,23065,38683.91797,34937,-317.0500183,91.13999939,1.860000014,279.9299927,312.480011,-28.69999886,45.91999817,55.75999832,59.39990234,Bcells1,1309_Bcells1
125654.9609,110594,48933.28125,46402,-508.3000183,252.0299988,983.9400024,811.8900146,-141.3600006,8.199999809,48.38000107,-118.9000015,59.89990234,Bcells1,1322_Bcells1
119310.2031,102120,55513.03906,51080,1502.800049,167.3999939,150.6600037,238.0800018,237.1500092,405.8999939,56.57999802,3960.599854,60,Bcells1,1324_Bcells1
85757.85938,68834,54130.55859,47634,276.25,263.1900024,205.5299988,100.4400024,138.5700073,100.8600006,1.639999986,954.4799805,60,Bcells1,1325_Bcells1
67699.64063,54226,104422.5625,93814,30035.60156,290.1600037,265.0499878,2678.399902,49.29000092,163.1799927,537.0999756,3726.899902,60.20019531,Bcells1,1330_Bcells1
131600.125,109545,66511.28125,59629,404.6000061,300.3900146,201.8099976,199.9499969,-230.6399994,128.7400055,83.63999939,-92.65999603,60.60009766,Bcells1,1339_Bcells1
176649.1094,139807,131892.6406,112667,4731.100098,435.2399902,213.9000092,2394.75,540.3300171,1118.47998,598.5999756,7858.879883,61.80029297,Bcells1,1364_Bcells1
141720.3594,121059,62359.44141,57571,-402.0500183,357.1199951,1369.890015,826.7700195,345.9599915,45.09999847,218.1199951,580.5599976,61.89990234,Bcells1,1365_Bcells1
192687.125,148998,154142.5625,127458,5895.600098,449.1900024,320.8500061,5155.919922,1268.52002,1644.920044,965.1400146,9412.780273,62.89990234,Bcells1,1382_Bcells1
131197.5625,115676,51531.91797,47548,465.8000183,262.2600098,172.9799957,930.9299927,326.4299927,88.55999756,18.86000061,559.2399902,63.5,Bcells1,1389_Bcells1
123552.625,109088,55346.71875,51328,510.8500061,252.9600067,1352.219971,557.0700073,163.6800079,9.019999504,24.60000038,629.7600098,64,Bcells1,1396_Bcells1
192977.9375,164577,78277.75781,70305,791.3500366,343.1700134,205.5299988,14636.33984,1931.609985,428.0400085,1736.76001,2061.47998,66.20019531,Bcells1,1436_Bcells1
25727.58008,24938,18558.32031,17690,196.3500061,46.5,50.22000122,-58.59000015,-573.8099976,-22.13999939,-43.45999908,-79.54000092,67.39990234,Bcells1,1459_Bcells1
40659.30078,24163,137915.3594,102871,373.1500244,-33.47999954,14.88000011,-7.440000057,268.769989,51.65999985,-173.8399963,-48.38000107,67.39990234,Bcells1,1460_Bcells1
123997.3594,109445,43034.64063,40037,567.7999878,341.3099976,1659.119995,1152.27002,456.6300049,238.6199951,-3.279999971,1684.280029,67.60009766,Bcells1,1467_Bcells1
112613.9453,98142,45157.19922,43438,665.5500488,238.0800018,1062.98999,798.8699951,-6.510000229,223.8600006,95.12000275,4086.060059,68.80029297,Bcells1,1489_Bcells1
134014.7344,117231,46220.23828,42351,-46.75,232.5,180.4199982,462.2099915,162.75,69.69999695,43.45999908,861.8200073,69,Bcells1,1494_Bcells1
112018.2422,96862,38423.44141,33390,-17.85000038,152.5200043,611.9400024,470.5800171,663.0900269,-23.78000069,37.72000122,61.5,69.10009766,Bcells1,1500_Bcells1
37851,25130,92231.03906,78426,-96.05000305,21.38999939,18.60000038,279.9299927,-220.4100037,107.4199982,-16.39999962,-20.5,69.39990234,Bcells1,1506_Bcells1
37244.94141,22822,91711.83594,75618,-304.3000183,68.81999969,-20.46000099,-109.7399979,295.7399902,-41.81999969,-3.279999971,163.1799927,69.5,Bcells1,1510_Bcells1
