FSC-A,FSC-H,SSC-A,SSC-H,Live/ Dead,IgM,CD27,HLA-DR,CD19,CD24,CD23,CD21,Time,file_name,event_id
179855.5156,144842,135490.0781,116762,2416.550049,618.4500122,573.8099976,6472.800293,3259.650146,359.1600037,797.039978,642.0599976,454.5,Bcells2,4307_Bcells2
130990.3594,114595,47909.83984,44515,881.4500122,148.8000031,341.3099976,9218.160156,1578.209961,130.3800049,914.2999878,393.6000061,454.8994141,Bcells2,4309_Bcells2
21830.74023,21658,12427.36035,12474,615.4000244,28.82999992,60.45000076,108.8099976,-210.1800079,-85.27999878,29.52000046,336.2000122,457.2998047,Bcells2,4332_Bcells2
120665.1406,106160,51832,47632,141.9499969,266.9100037,228.7799988,357.1199951,267.8399963,16.39999962,90.19999695,809.3399658,458.5,Bcells2,4341_Bcells2
128041.4609,112708,43010,39940,665.5500488,349.6799927,1294.560059,613.7999878,146.0099945,262.3999939,158.2599945,3633.419922,459.7001953,Bcells2,4347_Bcells2
130534.5234,115023,52632.80078,48399,385.9000244,238.0800018,1133.670044,1400.579956,409.2000122,151.6999969,7.380000114,-65.59999847,460.5996094,Bcells2,4357_Bcells2
119469.3047,105990,54565.28125,50086,-54.40000153,212.9700012,154.3800049,203.6699982,744.9299927,77.08000183,-4.099999905,309.9599915,460.7998047,Bcells2,4359_Bcells2
134451.3438,115734,61050,55282,79.90000153,292.9500122,1166.219971,845.3699951,205.5299988,-143.5,68.87999725,83.63999939,461.2001953,Bcells2,4366_Bcells2
32532.62109,31546,27556.32031,26142,234.6000061,22.31999969,75.33000183,-13.94999981,-272.4899902,150.8800049,137.7599945,448.5400085,462.5996094,Bcells2,4379_Bcells2
35761.98047,23095,156940.9531,124067,42586.70313,1395,5936.189941,109578.1797,262143,2165.619873,15015.83984,9255.339844,462.7998047,Bcells2,4383_Bcells2
142206.5469,121191,64027.03906,58163,565.25,602.6400146,3560.969971,1896.27002,508.7099915,82,-47.56000137,183.6799927,464,Bcells2,4394_Bcells2
24791.48047,23763,18985.11914,18707,543.1500244,-9.300000191,-5.579999924,-202.7400055,32.54999924,65.59999847,15.57999992,-77.08000183,464.5,Bcells2,4396_Bcells2
163263.9844,133926,108587.6016,95398,2035.75,391.5299988,264.1199951,1407.089966,514.289978,724.8800049,262.3999939,4086.060059,464.8994141,Bcells2,4401_Bcells2
118735.9609,103819,48171.19922,44587,467.5,265.980011,1846.050049,1165.290039,1063.920044,31.97999954,-64.77999878,-23.78000069,465.5,Bcells2,4407_Bcells2
22280.66016,22658,16984,16306,-73.95000458,-92.06999969,-5.579999924,25.11000061,17.67000008,-78.72000122,-79.54000092,241.8999939,466,Bcells2,4409_Bcells2
27169.83984,26604,20653.59961,20328,56.95000076,103.2300034,57.65999985,-1.860000014,41.84999847,38.54000092,152.5200043,378.8399963,467.2001953,Bcells2,4421_Bcells2
29556.33984,29593,15320.7998,15277,332.3500061,71.61000061,8.369999886,113.4599991,80.91000366,-86.09999847,15.57999992,127.0999985,467.3994141,Bcells2,4424_Bcells2
194275.1563,144040,115742,87740,2182.800049,538.4700317,394.3200073,2258.969971,360.8399963,890.5200195,487.0799866,6901.120117,467.5,Bcells2,4425_Bcells2
71978.32031,67026,44492.80078,42034,7710.350098,69.75,98.58000183,348.75,231.5700073,-38.54000092,127.9199982,894.6199951,468.7998047,Bcells2,4440_Bcells2
63967.08203,57538,62762.48047,58534,6991.25,232.5,1145.76001,1872.089966,-166.4700012,1546.52002,618.2799683,15487.33984,469.7001953,Bcells2,4445_Bcells2
47617.51953,31374,85874.79688,68618,16518.90039,252.9600067,923.4899902,1205.280029,1265.72998,299.2999878,226.3199921,1971.280029,470.5,Bcells2,4450_Bcells2
132701.2344,115350,55073.03906,50450,633.25,244.5899963,799.7999878,825.8400269,1366.170044,-112.3399963,150.0599976,-67.23999786,470.7998047,Bcells2,4451_Bcells2
160709.5,128412,60141.83984,54572,782.8500366,282.7200012,306.8999939,17769.50977,4517.939941,433.7799988,1954.059937,1661.319946,471.2001953,Bcells2,4458_Bcells2
122658.7031,106620,62268.80078,55500,281.3500061,439.8900146,1531.709961,867.6900024,438.9599915,104.9599991,185.3199921,8.199999809,472.5,Bcells2,4470_Bcells2
153899.2813,126425,59883.12109,54905,536.3500366,323.6400146,212.9700012,10725.69043,2534.25,378.8399963,1185.719971,2531.340088,473.0996094,Bcells2,4479_Bcells2
54859.90234,46400,87001.20313,79120,3802.900146,46.5,174.8399963,699.3599854,-94.86000061,130.3800049,12.30000019,674.8599854,474.0996094,Bcells2,4489_Bcells2
127903.0781,110642,45991.44141,42518,818.5500488,298.5299988,212.9700012,258.5400085,-3.720000029,205.8199921,58.22000122,2081.159912,474.3994141,Bcells2,4490_Bcells2
132893.6406,111667,51888.32031,44291,249.9000092,253.8899994,1182.959961,1718.640015,396.1799927,231.2400055,138.5800018,977.4400024,475.3994141,Bcells2,4501_Bcells2
135101.7969,117759,46519.44141,43083,121.5500031,170.1900024,286.4400024,474.3000183,787.710022,5.739999771,4.099999905,-25.42000008,475.7998047,Bcells2,4507_Bcells2
118288.2578,102202,44325.60156,41310,654.5,201.8099976,150.6600037,20341.89063,4480.740234,575.6400146,2808.5,4072.119873,476.2001953,Bcells2,4512_Bcells2
76671.39844,70322,63151.44141,59590,1086.300049,244.5899963,422.2200012,158.1000061,-276.2099915,110.6999969,91.01999664,1285.76001,477.3994141,Bcells2,4528_Bcells2
124374.7578,111176,45344.64063,42156,539.75,328.2900085,1128.089966,1134.599976,292.9500122,-36.90000153,-19.68000031,8.199999809,477.8994141,Bcells2,4531_Bcells2
149978.0156,120797,70966.71875,63673,1354.900024,197.1600037,173.9100037,10247.66992,3556.320068,802.7799683,1567.839966,4583.799805,478.3994141,Bcells2,4537_Bcells2
26565.25977,26536,21022.32031,21020,107.9500046,91.13999939,23.25,191.5800018,-63.24000168,20.5,-18.86000061,78.72000122,478.5,Bcells2,4539_Bcells2
149447.4375,116843,61063.19922,54152,9871.900391,448.2600098,2604,21017.07031,9201.419922,4374.700195,3579.300049,45900.32031,480,Bcells2,4547_Bcells2
53598.19922,48768,48850.55859,45812,8599.450195,348.75,2190.149902,1513.109985,600.7800293,314.8800049,343.5799866,2323.879883,480.7998047,Bcells2,4559_Bcells2
118838.0781,102071,50123.91797,45395,447.1000061,197.1600037,266.9100037,12872.12988,3055.050049,96.76000214,1528.47998,361.6199951,481,Bcells2,4562_Bcells2
57806.58203,48247,65325.03906,59139,28373,476.1600037,1297.349976,1110.420044,-145.0800018,234.5200043,54.93999863,3444,481.7001953,Bcells2,4567_Bcells2
43611.90234,42100,28519.03906,27440,192.1000061,51.15000153,-53.01000214,-39.06000137,-151.5899963,95.94000244,17.21999931,468.2200012,482.5,Bcells2,4580_Bcells2
25316.14063,24980,7454.47998,7700,389.3000183,18.60000038,1.860000014,61.38000107,16.73999977,97.58000183,187.7799988,209.9199982,483,Bcells2,4585_Bcells2
178607.875,138267,147423.7656,123807,2940.150146,498.480011,348.75,1709.339966,888.1500244,875.7600098,706.8399658,7169.259766,484.2001953,Bcells2,4595_Bcells2
153895.5781,119512,70372.71875,61868,1574.200073,243.6600037,346.8900146,13227.38965,3301.5,691.2600098,1791.699951,5566.160156,484.7001953,Bcells2,4598_Bcells2
93668.46094,77854,73510.79688,66894,328.9500122,254.8200073,1028.579956,546.8400269,610.0800171,-139.3999939,71.33999634,174.6600037,486.2998047,Bcells2,4614_Bcells2
23480.20117,23259,19037.03906,18239,291.5500183,102.3000031,36.27000046,145.0800018,26.96999931,93.47999573,-45.09999847,155.8000031,489.5996094,Bcells2,4639_Bcells2
121220.8828,108894,53568.23828,50190,539.75,268.769989,299.4599915,331.0800171,75.33000183,340.2999878,142.6799927,1906.5,491.5,Bcells2,4655_Bcells2
121183.1406,108274,43447.35938,40534,202.3000031,332.9400024,1509.390015,1030.440063,559.8599854,115.6200027,168.9199982,2206.619873,492.5996094,Bcells2,4661_Bcells2
173908.1406,141594,114685.1172,100766,3473.100098,421.2900085,246.4499969,5204.280273,1073.219971,1208.679932,879.8599854,7799.839844,492.7998047,Bcells2,4662_Bcells2
133300.6406,109144,64240.87891,51880,923.9500122,350.6100159,1740.030029,1434.060059,965.3400269,118.0800018,228.7799988,915.9400024,493.3994141,Bcells2,4668_Bcells2
157217.4375,122633,114644.6406,95901,1708.5,588.6900024,438.0299988,4610.939941,1892.550049,846.2399902,929.8800049,4022.099854,493.5,Bcells2,4669_Bcells2
66822.74219,52112,65547.67969,59444,447.1000061,181.3500061,427.8000183,605.4299927,106.9500046,-69.69999695,0,25.42000008,495,Bcells2,4695_Bcells2
43174.5625,36133,59055.91797,55093,9492.799805,65.09999847,356.1900024,8135.640137,757.0200195,170.5599976,830.6599731,1642.459961,495.2998047,Bcells2,4700_Bcells2
128335.2422,111526,62818.80078,57782,-176.8000031,244.5899963,1301.070068,1165.290039,402.6900024,142.6799927,-17.21999931,382.9400024,498,Bcells2,4729_Bcells2
113616.6406,101673,78968.5625,71513,391.8500061,220.4100037,703.0800171,493.8300171,837,-30.34000015,-55.75999832,48.38000107,501.2998047,Bcells2,4754_Bcells2
53002.5,50839,29911.19922,28323,119.8500061,19.53000069,66.95999908,171.1199951,138.5700073,116.4400024,-65.59999847,990.5599976,502.2998047,Bcells2,4763_Bcells2
188546.0781,144599,140681.2031,118611,2084.199951,465,367.3500061,14262.48047,4088.280029,801.1400146,1887.640015,4851.120117,503.5996094,Bcells2,4778_Bcells2
119950.3047,107442,60908.32031,56950,264.3500061,267.8399963,1284.329956,1944.630005,159.0299988,106.5999985,66.41999817,38.54000092,504.2001953,Bcells2,4788_Bcells2
134557.1563,118987,47968.80078,43595,392.7000122,239.9400024,251.1000061,213.9000092,-66.02999878,227.1399994,-78.72000122,3067.619873,505,Bcells2,4796_Bcells2
112262.4453,98609,48057.67969,44097,413.9500122,157.1699982,1207.140015,435.2399902,-17.67000008,264.8599854,91.83999634,1287.400024,505.2001953,Bcells2,4797_Bcells2
112209.8984,100111,47390.64063,44859,345.9500122,259.4700012,248.3099976,359.9100037,116.25,36.90000153,133.6600037,948.7399902,508,Bcells2,4823_Bcells2
151860.5781,124318,110469.9219,95274,3142.450195,311.5499878,250.1699982,2566.800049,1244.339966,896.2600098,535.460022,7760.47998,508,Bcells2,4824_Bcells2
99909.625,74889,100444.9609,86941,4591.700195,195.3000031,265.0499878,3195.47998,-3.720000029,826.5599976,474.7799988,5380.839844,508.0996094,Bcells2,4827_Bcells2
114722.9453,102265,38363.60156,35849,-156.4000092,348.75,1640.52002,803.5200195,363.6300049,22.95999908,50.84000015,637.960022,508.3994141,Bcells2,4830_Bcells2
189267.5781,150904,109926.9609,94840,1328.550049,613.7999878,508.7099915,11227.88965,2380.800049,213.1999969,1302.97998,664.2000122,508.5996094,Bcells2,4834_Bcells2
178529.4375,143171,126961.1172,105207,2510.900146,363.6300049,358.0499878,9210.719727,4775.549805,817.539978,1352.179932,5224.219727,509.5996094,Bcells2,4841_Bcells2
125883.625,108727,46100.55859,42676,746.3000488,391.5299988,1686.089966,1005.330017,88.34999847,232.8800049,-26.23999977,2149.219971,510.2998047,Bcells2,4845_Bcells2
173896.2969,140271,135691.5938,116271,2092.699951,541.2600098,425.9400024,33252.14844,7100.550293,865.0999756,4238.580078,1822.859985,511.0996094,Bcells2,4850_Bcells2
172038.9063,130059,121592.2422,101291,3027.700195,728.1900024,471.5100098,24559.43945,6331.439941,713.3999634,3168.47998,3726.899902,511.8994141,Bcells2,4861_Bcells2
121223.1016,105876,46995.51953,43120,-143.6500092,188.7900085,1148.550049,2491.469971,744.9299927,106.5999985,380.480011,165.6399994,512.0996094,Bcells2,4865_Bcells2
25165.91992,24928,15646.40039,15280,184.4500122,34.40999985,157.1699982,62.31000137,-150.6600037,-30.34000015,-132.0200043,492.8200073,513.2001953,Bcells2,4880_Bcells2
30519.08008,30194,16086.40039,16022,413.9500122,-31.62000084,35.34000015,-50.22000122,202.7400055,-50.02000046,-3.279999971,490.3599854,517.3994141,Bcells2,4912_Bcells2
144814.2969,126602,55022.87891,50266,-227.8000031,69.75,255.75,544.9799805,116.25,15.57999992,157.4400024,100.8600006,518.5996094,Bcells2,4921_Bcells2
217201.1094,160965,154005.2813,125813,2153.900146,830.4899902,544.9799805,10560.15039,2727.689941,527.2600098,1360.380005,2870,519.2998047,Bcells2,4924_Bcells2
116951.0781,105168,41274.64063,38212,493,244.5899963,1656.329956,1637.72998,262.2600098,206.6399994,177.1199951,32.79999924,519.5996094,Bcells2,4931_Bcells2
120728.0391,103075,57175.35938,51427,417.3500061,268.769989,137.6399994,622.1699829,-407.3399963,136.9400024,128.7400055,413.2799988,519.8994141,Bcells2,4935_Bcells2
139276.1406,119164,58116.96094,52200,238,234.3600006,188.7900085,472.4400024,119.0400009,214.0200043,170.5599976,475.6000061,521.5996094,Bcells2,4944_Bcells2
38391.94141,28186,111745.9219,93790,55426.80078,492.8999939,1659.119995,3426.120117,1212.719971,314.0599976,564.9799805,6677.259766,521.8994141,Bcells2,4949_Bcells2
68898.4375,58547,60015.12109,56375,993.6500244,106.0200043,1041.599976,1370.820068,573.8099976,46.73999786,262.3999939,427.2200012,522.0996094,Bcells2,4952_Bcells2
134474.2813,114165,67466.07813,61173,-413.9500122,290.1600037,1006.26001,1326.180054,102.3000031,-24.60000038,102.5,-100.8600006,523.2001953,Bcells2,4965_Bcells2
114571.9844,99323,47478.64063,43499,448.8000183,210.1800079,157.1699982,333.8699951,478.9500122,-19.68000031,145.1399994,222.2200012,524,Bcells2,4971_Bcells2
137150.125,120868,59066.48047,54180,1202.75,249.2400055,217.6199951,500.3399963,898.3800049,178.7599945,-7.380000114,2706.820068,524.8994141,Bcells2,4980_Bcells2
72571.80469,53263,67521.52344,55231,377.4000244,262.2600098,151.5899963,166.4700012,212.9700012,141.8600006,-93.47999573,1201.300049,526.8994141,Bcells2,5001_Bcells2
159423.375,125600,135083.5156,111424,2122.449951,1634.01001,2534.25,9702.69043,5523.27002,993.8399658,1971.280029,927.4199829,527.2001953,Bcells2,5005_Bcells2
122926.5781,109590,39876.32031,36822,-425.8500061,223.1999969,694.710022,494.7600098,391.5299988,-88.55999756,-27.05999947,12.30000019,530.3994141,Bcells2,5036_Bcells2
59965.16016,51030,58832.39844,53334,790.5,262.2600098,1034.160034,3482.850098,644.4899902,68.87999725,301.7600098,824.0999756,530.5,Bcells2,5039_Bcells2
33904.58203,22280,262143,193212,33162.75,2111.100098,6121.260254,5501.879883,2514.719971,31852.08008,9465.259766,7346.379883,531,Bcells2,5043_Bcells2
162168.7813,135447,123967.3594,109927,668.9500122,419.4299927,377.5800171,14490.33008,4056.659912,345.2200012,1594.900024,266.5,532.0996094,Bcells2,5048_Bcells2
127795.0391,110983,53035.83984,49731,306,91.13999939,301.3200073,406.4100037,313.4100037,102.5,104.1399994,196.8000031,532.7998047,Bcells2,5056_Bcells2
126534.8203,112203,51074.32031,47003,-16.14999962,336.6600037,269.7000122,365.4899902,247.3800049,407.5400085,99.22000122,2976.599854,534,Bcells2,5069_Bcells2
180741.2969,139355,138948.4844,111355,3857.300049,511.5,536.6099854,8148.660156,3522.840088,523.9799805,1025.819946,4094.26001,536.3994141,Bcells2,5084_Bcells2
131689.6563,116035,65869.75781,60515,174.25,119.0400009,265.980011,503.1300049,352.4700012,29.52000046,125.4599991,-222.2200012,536.3994141,Bcells2,5085_Bcells2
139424.875,121731,57974.39844,53015,1112.650024,229.7100067,223.1999969,438.0299988,-37.20000076,376.3800049,-37.72000122,4093.439941,537.5996094,Bcells2,5097_Bcells2
122661.6641,107822,44262.23828,41130,489.6000061,288.2999878,2060.880127,1041.599976,170.1900024,21.31999969,49.20000076,1863.040039,537.8994141,Bcells2,5102_Bcells2
181253.375,141628,103773.1172,88376,2091,350.6100159,413.8500061,12076.98047,2165.969971,291.9199829,1493.219971,-214.0200043,538.2001953,Bcells2,5103_Bcells2
134045.8281,116609,56904.32031,52225,56.95000076,206.4600067,319.9200134,691.9199829,-117.1800003,210.7400055,95.94000244,1034.839966,538.5996094,Bcells2,5108_Bcells2
173902.9688,142351,95085.75781,82443,902.7000122,597.0599976,413.8500061,3257.790039,872.3400269,126.2799988,537.0999756,314.8800049,540.7001953,Bcells2,5139_Bcells2
167088.2969,136445,78928.96094,70057,884,265.980011,192.5099945,31987.34961,7732.950195,668.2999878,4212.339844,4461.620117,543.5,Bcells2,5162_Bcells2
117635.5781,100311,53800.55859,49315,1042.099976,429.6600037,122.7600021,210.1800079,38.13000107,127.0999985,92.65999603,2054.919922,547.7001953,Bcells2,5201_Bcells2
44411.83984,42519,26853.19922,26403,302.6000061,-78.12000275,87.41999817,-286.4400024,688.2000122,5.739999771,75.44000244,731.4400024,547.7998047,Bcells2,5202_Bcells2
77677.80469,68714,61655.44141,56842,28967.15039,385.9500122,1127.160034,878.8500366,-21.38999939,264.8599854,337.019989,3474.340088,547.8994141,Bcells2,5204_Bcells2
133008.3438,118814,100703.6797,91946,506.6000061,416.6400146,758.8800049,625.8900146,1023,275.519989,86.09999847,2056.560059,548.5996094,Bcells2,5209_Bcells2
144617.4688,125543,57662.87891,52819,894.2000122,413.8500061,1779.089966,1012.77002,196.2299957,-46.73999786,198.4400024,268.9599915,548.8994141,Bcells2,5213_Bcells2
121479.8828,104627,58061.51953,53127,361.25,313.4100037,239.9400024,244.5899963,210.1800079,-133.6600037,-29.52000046,84.45999908,550.5996094,Bcells2,5227_Bcells2
139014.9219,119683,48656.96094,44471,1200.200073,485.4599915,1970.670044,16218.27051,3618.630127,753.5800171,1999.160034,4083.599854,550.7998047,Bcells2,5229_Bcells2
112288.3438,101277,58376.55859,54909,518.5,339.4500122,1506.599976,1261.079956,730.0499878,123.8199997,297.6600037,133.6600037,553.0996094,Bcells2,5248_Bcells2
135267.5625,113755,68953.28125,54015,3065.100098,450.1199951,2059.02002,22965.41992,6328.649902,1612.939941,3106.97998,14002.32031,559.2998047,Bcells2,5305_Bcells2
95097.39844,83026,39858.71875,36438,1323.450073,46.5,186.9300079,364.5599976,51.15000153,35.25999832,68.87999725,239.4400024,559.5,Bcells2,5307_Bcells2
95770.0625,81183,68673.4375,62639,68.84999847,80.91000366,366.4200134,634.2600098,412.9200134,89.37999725,29.52000046,43.45999908,559.8994141,Bcells2,5311_Bcells2
128196.8594,110894,49104,44478,1263.950073,307.8300171,143.2200012,192.5099945,-146.0099945,220.5800018,57.39999771,3986.02002,560,Bcells2,5312_Bcells2
23820.59961,23212,16221.04004,16072,-98.6000061,27.89999962,-8.369999886,-157.1699982,162.75,0.819999993,110.6999969,456.7399902,560.5996094,Bcells2,5316_Bcells2
163852.2813,116686,73827.60156,61278,8596.049805,691.9199829,4415.640137,7801.77002,6845.72998,4001.599854,1770.380005,44776.10156,560.5996094,Bcells2,5319_Bcells2
25458.96094,25566,20900.88086,20234,700.4000244,106.0200043,-8.369999886,-124.6200027,13.94999981,146.7799988,-3.279999971,19.68000031,561.5996094,Bcells2,5329_Bcells2
129618.3984,112070,50070.23828,46022,-13.60000038,223.1999969,1352.219971,655.6500244,406.4100037,54.93999863,41.81999969,594.5,562.3994141,Bcells2,5337_Bcells2
122479.625,106159,46381.28125,42347,39.95000076,102.3000031,172.0500031,33.47999954,534.75,159.8999939,31.15999985,1364.47998,562.7001953,Bcells2,5344_Bcells2
44904.67969,37303,83067.60156,76615,36058.69922,394.3200073,486.3900146,1205.280029,313.4100037,180.3999939,420.6600037,4796.180176,563,Bcells2,5347_Bcells2
180881.9063,144519,121196.2422,104087,3112.700195,253.8899994,332.0100098,4532.819824,1361.52002,562.5200195,583.0200195,4786.339844,563.0996094,Bcells2,5349_Bcells2
146639.1406,123367,63950.48047,54343,457.3000183,308.7600098,1844.190063,1477.77002,524.5200195,7.380000114,-82,317.3399963,563.7998047,Bcells2,5357_Bcells2
34795.53906,33323,20604.32031,20143,434.3500061,43.70999908,35.34000015,-73.47000122,-288.2999878,63.13999939,57.39999771,317.3399963,564,Bcells2,5359_Bcells2
126541.4844,113121,50945.83984,47329,-78.20000458,242.7299957,185.0700073,598.9199829,860.25,150.0599976,222.2200012,47.56000137,564.7001953,Bcells2,5362_Bcells2
262143,129742,180086.7188,112090,3367.700195,627.75,536.6099854,2104.590088,429.6600037,940.539978,638.7799683,7284.879883,565.0996094,Bcells2,5365_Bcells2
41849.96094,41319,24214.08008,23203,189.5500031,30.69000053,43.70999908,47.43000031,122.7600021,23.78000069,130.3800049,474.7799988,566.2001953,Bcells2,5372_Bcells2
33180.85938,33034,23574.32031,22490,22.10000038,66.02999878,68.81999969,64.16999817,468.7200012,-33.61999893,79.54000092,112.3399963,566.7001953,Bcells2,5376_Bcells2
20147.98047,20550,13054.7998,12594,246.5,81.84000397,62.31000137,40.92000198,-7.440000057,26.23999977,10.65999985,174.6600037,567.8994141,Bcells2,5389_Bcells2
124560.5,111370,55670.55859,51902,506.6000061,172.9799957,118.1100006,2895.090088,408.269989,150.8800049,300.1199951,351.7799988,569.5996094,Bcells2,5404_Bcells2
129830.0391,116208,52146.16016,48660,-454.75,233.4300079,230.6399994,274.3500061,465,-43.45999908,168.9199982,326.3599854,569.8994141,Bcells2,5406_Bcells2
136173.3281,122231,49126,45667,538.0499878,243.6600037,211.1100006,349.6799927,442.6799927,194.3399963,24.60000038,2478.040039,571.7001953,Bcells2,5424_Bcells2
161482.0625,131007,104641.6797,90239,2070.600098,602.6400146,541.2600098,10252.32031,2110.169922,838.8599854,1073.380005,4524.759766,571.8994141,Bcells2,5426_Bcells2
140968.5156,112035,97819.03906,85415,2360.449951,381.2999878,203.6699982,1073.219971,600.7800293,697,410.8200073,2905.26001,572.8994141,Bcells2,5438_Bcells2
113674.3594,98679,56497.75781,49815,827.9000244,119.9700012,174.8399963,277.1400146,132.0599976,355.8800049,100.8600006,3204.560059,573.0996094,Bcells2,5441_Bcells2
104826.1797,95410,80974.96094,75170,538.0499878,294.8099976,883.5,834.210022,136.7100067,77.08000183,24.60000038,232.8800049,577.8994141,Bcells2,5493_Bcells2
127715.125,115580,64441.51953,57720,624.75,202.7400055,247.3800049,637.9799805,-243.6600037,401.7999878,196.8000031,4160.680176,580.2998047,Bcells2,5518_Bcells2
24401.5,24363,11224.40039,11259,206.5500031,58.59000015,21.38999939,5.579999924,408.269989,-82.81999969,-117.2600021,410.8200073,581.5,Bcells2,5528_Bcells2
133678.7813,120134,49308.16016,45234,1649.850098,206.4600067,219.4799957,285.5100098,214.8300018,783.0999756,266.5,7581.719727,583,Bcells2,5537_Bcells2
126412.7188,109500,99476.96094,90204,11823.5,676.1099854,3198.27002,262143,262143,262143,262143,186221.1719,583.5996094,Bcells2,5544_Bcells2
180449,143175,134071.5156,106567,1735.700073,460.3500061,370.1400146,2437.530029,1194.119995,501.8399963,250.0999908,4867.52002,585.8994141,Bcells2,5560_Bcells2
33941.58203,28278,70981.67969,63638,38267,597.0599976,1458.23999,15103.2002,4820.189941,965.1400146,2180.379883,8432.879883,586,Bcells2,5561_Bcells2
21656.09961,21518,11945.12012,11934,-88.40000153,-2.789999962,-69.75,-107.8799973,-279,-128.7400055,-12.30000019,514.960022,586.5,Bcells2,5565_Bcells2
126059.7422,112770,44102.07813,41078,179.3500061,152.5200043,120.9000015,511.5,-66.95999908,86.91999817,100.8600006,1079.119995,586.7001953,Bcells2,5566_Bcells2
138669.3438,108822,119576.1563,101858,2892.550049,338.519989,254.8200073,782.1300049,186,456.7399902,253.3800049,4685.47998,586.8994141,Bcells2,5567_Bcells2
21572.48047,20814,21046.08008,20574,-391.8500061,-62.31000137,-28.82999992,-114.3899994,-122.7600021,36.90000153,168.9199982,95.94000244,588.2001953,Bcells2,5574_Bcells2
130084.6016,114254,59381.51953,53994,1460.300049,291.0899963,781.2000122,672.3900146,-52.08000183,512.5,98.40000153,4674,588.5996094,Bcells2,5577_Bcells2
144746.9688,112658,126523.7578,106930,3581.900146,519.8699951,744,7082.879883,9935.19043,3105.340088,1717.900024,5432.5,589.0996094,Bcells2,5582_Bcells2
54479.53906,48539,59840.87891,53487,19334.95117,350.6100159,1545.660034,1063.920044,425.0100098,116.4400024,304.2200012,2430.47998,589.7001953,Bcells2,5588_Bcells2
133296.2031,115179,56657.91797,51995,317.8999939,372,1056.47998,1311.300049,-48.36000061,55.75999832,62.31999969,220.5800018,592,Bcells2,5607_Bcells2
146653.9375,108814,114077.9219,94126,1720.400024,525.4500122,398.9700012,5669.280273,500.3399963,200.8999939,523.9799805,382.9400024,592.3994141,Bcells2,5608_Bcells2
132893.6406,113647,54015.28125,48971,1000.450012,266.9100037,159.9600067,222.2700043,-275.2799988,307.5,262.3999939,3002.840088,592.8994141,Bcells2,5612_Bcells2
72373.48438,61295,62619.03906,57103,14277.4502,192.5099945,205.5299988,2492.399902,637.9799805,123.8199997,381.2999878,1911.420044,593.2001953,Bcells2,5614_Bcells2
116664.7031,100491,54134.07813,50239,769.25,209.25,69.75,160.8899994,79.05000305,313.2399902,31.15999985,1404.660034,596.8994141,Bcells2,5644_Bcells2
180717.625,141155,138468,112387,4371.550293,484.5299988,376.6499939,3296.850098,566.3699951,1021.719971,633.8599854,7038.060059,597.2998047,Bcells2,5647_Bcells2
29360.98047,28521,34562.87891,31885,355.3000183,109.7399979,-5.579999924,33.47999954,-61.38000107,127.0999985,64.77999878,368.1799927,597.8994141,Bcells2,5653_Bcells2
21886.24023,21453,17196.95898,17065,151.3000031,-13.94999981,21.38999939,-124.6200027,-122.7600021,171.3800049,13.11999989,300.1199951,598.5,Bcells2,5658_Bcells2
123334.3203,109821,52100.39844,48073,192.9500122,297.6000061,723.539978,1237.829956,202.7400055,107.4199982,68.05999756,-86.09999847,599.0996094,Bcells2,5668_Bcells2
138655.2813,121014,50212.80078,45846,-80.75,311.5499878,244.5899963,2031.119995,703.0800171,-83.63999939,113.159996,13.93999958,600,Bcells2,5676_Bcells2
127829.0781,110963,54267.83984,48947,-64.59999847,266.9100037,155.3099976,3956.219971,49359.75,-150.8800049,587.9400024,241.0800018,601,Bcells2,5684_Bcells2
105276.1016,92303,46459.60156,42735,101.1500015,159.9600067,435.2399902,926.2800293,-266.9100037,98.40000153,31.15999985,240.2599945,601.2998047,Bcells2,5691_Bcells2
262143,200993,220645.9219,139013,4695.399902,902.1000366,771.9000244,13298.07031,4318.919922,1316.920044,2063.939941,6272.180176,602,Bcells2,5695_Bcells2
123503.7813,109094,53973.91797,49842,-21.25,398.0400085,1472.190063,1091.820068,325.5,163.1799927,33.61999893,276.3399963,603,Bcells2,5703_Bcells2
178184.6094,147579,119688.7969,102463,557.6000366,539.4000244,520.7999878,12518.73047,8622.030273,297.6600037,1522.73999,306.6799927,606.0996094,Bcells2,5731_Bcells2
62694.28125,58598,52360.87891,48102,13137.60059,281.7900085,888.1500244,784.9199829,323.6400146,170.5599976,240.2599945,2156.600098,611.5,Bcells2,5789_Bcells2
68839.98438,32351,262143,206491,262143,4689.060059,13242.27051,111548.8516,45249.14844,262143,262143,91322.57813,613.7998047,Bcells2,5802_Bcells2
160541.5156,132067,104083.7578,90403,1818.150024,343.1700134,352.4700012,1869.300049,464.0700073,701.9199829,369,5793.299805,615.7998047,Bcells2,5821_Bcells2
117695.5234,77147,135005.2031,57695,8975.150391,1569.839966,3095.040039,84915.50781,262143,7862.160156,14565.66016,11701.39941,616.5996094,Bcells2,5829_Bcells2
23911.62109,24797,14970.55957,15181,-59.5,-29.76000023,54.86999893,-65.09999847,-399.8999939,5.739999771,-4.099999905,467.3999939,617,Bcells2,5835_Bcells2
140653.2813,123210,50548.96094,45534,1365.100098,217.6199951,108.8099976,726.3300171,382.230011,336.2000122,72.15999603,4851.120117,617.7998047,Bcells2,5844_Bcells2
